,0,lower,upper,actual
101,22.64746477999919,-13.4937655023583,58.78869506235668,7.370778667569539
102,19.568100711255425,-16.573129571102065,55.709330993612916,0.012384259721784474
103,22.800000880059837,-13.341229402297653,58.941231162417324,0.8834490740969159
104,25.583594786366447,-10.557635495991043,61.72482506872394,12.256018518958399
105,25.320072529256503,-10.821157753100987,61.46130281161399,1.9580150467361364
106,24.08065946614144,-12.06057081621605,60.22188974849893,0.4154418071530017
107,21.911757346302547,-14.229472936054943,58.052987628660034,0.04613334493114962
108,27.054895495776364,-9.086334786581126,63.196125778133855,6.643642063888365
109,25.96838800975623,-10.172842272601262,62.10961829211372,0.14033653722208328
110,21.23396340636559,-14.907266875991901,57.37519368872308,7.831745369930786
111,24.59140836256049,-11.549821919797001,60.732638644917984,1.1093240736108783
112,27.996851472253283,-8.144378810104207,64.13808175461077,4.940824074722286
113,23.774207513087344,-12.367022769270147,59.91543779544483,4.0267361109029025
114,17.748961582456825,-18.392268699900665,53.89019186481431,3.2781250004168214
115,20.52614526594179,-15.615085016415701,56.667375548299276,3.4358455886804222
116,17.218725782579636,-18.922504499777855,53.35995606493712,3.0362540847220316
117,26.520959551942354,-9.620270730415136,62.662189834299845,3.872630718958135
118,23.546232855068972,-12.594997427288519,59.68746313742646,30.306311273403026
119,22.62005482244212,-13.52117545991537,58.76128510479961,22.832743929166554
120,24.69231625526948,-11.448914027088012,60.83354653762697,48.02990507152799
121,21.66400053993387,-14.47722974242362,57.805230822291364,20.11581710854159
122,22.229648591060904,-13.911581691296586,58.37087887341839,6.364373446736295
123,27.498317478241624,-8.642912804115866,63.639547760599115,1.9974488895836657
124,30.490525776675835,-5.650704505681656,66.63175605903332,2.822512326527658
125,29.598428309433636,-6.542801972923854,65.73965859179113,11.613361287639009
126,27.124998219912854,-9.016232062444637,63.266228502270344,45.32778447708324
127,23.245808474023224,-12.895421808334266,59.38703875638072,29.15688996597237
128,22.48580437532547,-13.655425907032022,58.627034657682955,32.38200631111113
129,22.349252175076757,-13.791978107280734,58.49048245743425,22.52528535694455
130,20.426014911020033,-15.715215371337457,56.56724519337752,13.567264562916762
131,21.910131565460162,-14.231098716897328,58.05136184781765,49.14254888569462
132,24.926938180347193,-11.214292102010297,61.06816846270468,8.474906497430766
133,33.95864414111963,-2.182586141237863,70.09987442347712,9.795051597430756
134,24.508159872028816,-11.633070410328674,60.64939015438631,37.296180555555566
135,15.234530212707984,-20.906700069649506,51.37576049506548,3.1699034840280547
136,23.086317646989755,-13.054912635367735,59.227547929347246,19.88847828743019
137,19.918200080156215,-16.223030202201276,56.05943036251371,1.082721666597081
138,20.135826658869,-16.00540362348849,56.27705694122649,16.061897132152808
139,24.44550213408064,-11.69572814827685,60.58673241643813,5.748737027291554
140,27.675921369156413,-8.465308913201078,63.8171516515139,31.242968749999818
141,31.825440040586688,-4.315790241770802,67.96667032294418,18.169476648610726
142,23.736373897524313,-12.404856384833177,59.8776041798818,35.85617708125028
143,22.74676265011904,-13.394467632238449,58.887992932476536,16.354060749791643
144,20.17410353335872,-15.96712674899877,56.315333815716215,23.159507254652453
145,41.40422510187237,5.26299481951488,77.54545538422985,3.26150663819476
146,31.593765877118898,-4.547464405238593,67.7349961594764,5.04252136944433
147,20.785577633031448,-15.355652649326043,56.926807915388935,6.747145440069289
148,23.526714873799328,-12.614515408558162,59.66794515615682,14.200673613958543
149,19.37381271399969,-16.7674175683578,55.51504299635718,23.943838097361095
150,22.023083076040816,-14.118147206316674,58.1643133583983,8.50930356159688
151,26.7764292235388,-9.364801058818692,62.91765950589629,36.21622683034707
152,53.30448593388742,17.16325565152993,89.4457162162449,34.236866551389085
153,21.815333646684287,-14.325896635673203,57.95656392904178,0.697682306249817
154,38.37156151010698,2.230331227749488,74.51279179246447,19.667187423125142
155,20.767930062676925,-15.373300219680566,56.909160345034415,14.613678298333525
156,22.871203703484987,-13.270026578872503,59.01243398584248,1.01808418881933
157,21.33638668873959,-14.8048435936179,57.47761697109708,3.2986876911108993
158,21.332857150006316,-14.808373132351175,57.4740874323638,5.604572773889004
159,22.96017560866437,-13.181054673693122,59.101405891021855,4.989632649513624
160,20.982141809208876,-15.159088473148614,57.12337209156637,2.5570308731248588
161,25.104850739146702,-11.036379543210789,61.246081021504196,4.419992505555456
162,27.117930709969414,-9.023299572388076,63.259160992326905,4.312781301597397
163,20.669737979166474,-15.471492303191017,56.81096826152397,0.43097056277770207
164,27.671198903747655,-8.470031378609836,63.81242918610515,1.4638820074303567
165,26.715686817078563,-9.425543465278928,62.85691709943605,4.725481697222449
166,16.793167567945464,-19.348062714412027,52.93439785030296,0.10961101805560247
167,25.461818717708063,-10.679411564649428,61.60304900006555,1.7667300196526412
168,24.264267578694337,-11.876962703663153,60.40549786105183,2.2811387170829676
169,21.960704074676507,-14.180526207680984,58.101934357034,0.746021604652924
170,37.042263576346954,0.9010332939894639,73.18349385870445,0.10265013791672573
171,22.411535360850586,-13.729694921506905,58.552765643208076,0.8167998130554679
172,21.5362732857903,-14.60495699656719,57.67750356814779,3.567453945416446
173,28.652030706523192,-7.489199575834299,64.79326098888069,0.6104100111110711
174,25.972792481449154,-10.168437800908336,62.114022763806645,9.843140990278016
175,26.422441723803978,-9.718788558553513,62.56367200616147,0.7886802520836227
176,29.74734518096104,-6.3938851013964495,65.88857546331853,1.0484424854171266
177,25.445291874369328,-10.695938407988162,61.586522156726815,0.7239803465276964
178,28.143016444650787,-7.998213837706704,64.28424672700828,4.608422769444587
179,16.783369508782528,-19.357860773574963,52.92459979114002,6.736034494444539
180,23.809069908608862,-12.332160373748629,59.95030019096635,3.317585431389034
181,55.313488845478076,19.172258563120586,91.45471912783557,0.8185806028475326
182,16.962836457732173,-19.178393824625317,53.104066740089664,1.8570224169443463
183,50.74515796920335,14.603927686845857,86.88638825156085,2.6242327634029152
184,42.86367634627928,6.722446063921787,79.00490662863677,4.843830724305462
185,30.745848995767922,-5.3953812865895685,66.88707927812541,5.814443160902783
186,26.718737903928428,-9.422492378429062,62.85996818628592,5.515048753680503
187,33.21489196112904,-2.9263383212284495,69.35612224348654,0.9759058522915893
188,22.52507960070019,-13.616150681657299,58.66630988305768,0.21613822520839676
189,17.434719181375765,-18.706511100981725,53.57594946373325,2.656940379166599
190,17.86285984657385,-18.27837043578364,54.00409012893134,4.220014966666213
191,22.018774231448983,-14.122456050908507,58.16000451380647,20.55439635833318
192,24.023604216486504,-12.117626065870986,60.164834498843994,30.798685949999935
193,18.13432852602607,-18.00690175633142,54.275558808383565,13.373857624305401
194,20.701968575929463,-15.439261706428027,56.843198858286954,5.310855659027993
195,26.217960902315344,-9.923269380042147,62.35919118467284,3.903076504861019
196,24.243233849612814,-11.897996432744677,60.384464131970304,1.021449746527992
197,22.168861226605948,-13.972369055751543,58.31009150896344,0.14897028361099274
198,19.36755413848259,-16.7736761438749,55.50878442084008,4.991391874444616
199,20.04371748574627,-16.09751279661122,56.18494776810376,6.075883001666853
200,41.38386275145723,5.242632469099739,77.52509303381473,4.38477582361088
201,30.164295119594794,-5.976935162762697,66.30552540195228,1.1904656958331543
202,26.625908758592484,-9.515321523765007,62.76713904094997,1.7901286006940609
203,30.698736735730286,-5.442493546627205,66.83996701808778,4.721412917361022
204,31.84449542698619,-4.296734855371302,67.98572570934368,0.3153521819440357
205,19.353448212859554,-16.787782069497936,55.494678495217045,0.07387152847240941
206,44.74338126096368,8.60215097860619,80.88461154332117,3.9753472222223536
207,14.75051863419701,-21.390711648160483,50.8917489165545,1.2702938798611285
208,28.341873498589294,-7.7993567837681965,64.48310378094678,8.254898350694475
209,29.5649587266549,-6.57627155570259,65.70618900901239,1.2801690829169274
210,19.07831794641801,-17.06291233593948,55.2195482287755,5.0187499997218765
211,21.018757291069118,-15.122472991288372,57.159987573426605,3.7423611111107675
212,33.40280393908535,-2.7384263432721383,69.54403422144284,1.2825231479168906
213,20.68588535068983,-15.45534493166766,56.82711563304732,3.5668079917363684
214,16.67393171138858,-19.46729857096891,52.815161993746074,6.28605263097279
215,28.133459643520148,-8.007770638837343,64.27468992587764,0.97565667673598
216,18.13274434157836,-18.00848594077913,54.27397462393585,1.620827241666575
217,34.59888552294534,-1.5423447594121527,70.74011580530282,5.516319444444207
218,64.83510288568637,28.693872603328877,100.97633316804385,29.871875000000273
219,31.926936717342222,-4.214293565015268,68.06816699969971,2.890972222222217
220,50.97438395340133,14.833153671043839,87.11561423575881,0.0598830402780095
221,37.276787983211676,1.1355577008541857,73.41801826556917,3.850027648610876
222,21.520021439735608,-14.621208842621883,57.6612517220931,1.1751905291666844
223,23.571016016733626,-12.570214265623864,59.71224629909112,2.0388909513892486
224,30.650936713550404,-5.490293568807086,66.79216699590789,0.9388888888888687
225,24.07876586463652,-12.062464417720971,60.219996146994006,7.150468750000073
226,24.76203414408856,-11.37919613826893,60.90326442644605,2.358846870347179
227,27.556558959817664,-8.584671322539826,63.697789242175155,1.1507263983335179
228,17.947551813148998,-18.193678469208493,54.08878209550649,2.7101461851389104
229,30.87099296151683,-5.2702373208406605,67.01222324387432,5.247728510625166
230,24.975919808909254,-11.165310473448237,61.117150091266744,3.106626312499884
231,18.70903456336977,-17.43219571898772,54.85026484572726,2.836536536110998
232,28.809826705495517,-7.331403576861973,64.95105698785301,2.9711192127087998
233,19.940915280607317,-16.200315001750173,56.08214556296481,0.13864699076339093
234,26.956708235281372,-9.184522047076118,63.097938517638866,9.194725694444514
235,34.556605598552316,-1.584624683805174,70.6978358809098,1.0864583333329847
236,50.16269467487372,14.02146439251623,86.3039249572312,4.563737487500248
237,42.24272594797483,6.1014956656173425,78.38395623033233,2.793011136110863
238,38.99209808418477,2.8508678018272775,75.13332836654226,0.19154960041646518
239,49.26383324808367,13.12260296572618,85.40506353044117,1.6267180879856369
240,17.021668711298542,-19.11956157105895,53.16289899365603,2.705347385208597
241,19.21986449139047,-16.92136579096702,55.361094773747965,5.799392249166658
242,34.63858028487052,-1.5026499974869694,70.77981056722801,1.0156729493055536
243,41.835781415049965,5.6945511326924745,77.97701169740745,10.70101581208337
244,40.596649349974165,4.455419067616674,76.73787963233165,4.971031825789623
245,22.10705070633784,-14.03417957601965,58.24828098869533,3.8157361580299494
246,21.972972102604203,-14.168258179753288,58.11420238496169,4.533991545207982
247,25.34363443463453,-10.79759584772296,61.48486471699202,4.648495370555793
248,32.57718573397236,-3.5640445483851337,68.71841601632985,1.24155092618048
249,32.22846369286979,-3.9127665894877026,68.36969397522728,1.241203703472138
250,22.120376447667,-14.020853834690492,58.26160673002449,4.605902777569327
251,22.68222485256228,-13.459005429795212,58.82345513491977,2.1503472222220807
252,32.599448031314225,-3.5417822510432657,68.74067831367171,1.636458333333394
253,19.365335061708272,-16.77589522064922,55.50656534406576,3.7802083335413954
254,26.244463672881672,-9.896766609475819,62.38569395523916,0.1509259254862627
255,25.324279161650175,-10.816951120707316,61.465509444007665,1.0663855822222104
256,28.392102175498206,-7.749128106859285,64.53333245785569,0.8292989415276679
257,21.071410501881317,-15.069819780476173,57.21264078423881,3.2404220646526483
258,20.309717770481136,-15.831512511876355,56.450948052838626,1.6948668490275622
259,22.29393596900984,-13.84729431334765,58.435166251367335,0.08989296416689285
260,19.863222442748175,-16.278007839609316,56.004452725105665,0.21493055576388542
261,25.645404534975672,-10.495825747381819,61.786634817333166,1.6500380423611887
262,27.65722990833222,-8.484000374025271,63.79846019068971,2.6323185907640436
263,20.785963907501774,-15.355266374855717,56.927194189859264,0.7730959134023578
264,19.694187801074946,-16.447042481282544,55.83541808343244,0.23725578680569015
265,32.502422854802184,-3.6388074275553066,68.64365313715967,0.1604166666668334
266,39.26422195713124,3.1229916747737505,75.40545223948874,9.17606562736114
267,15.730416383501668,-20.41081389885582,51.87164666585916,0.06115903236104714
268,25.903539178033682,-10.237691104323808,62.04476946039117,5.511135071666331
269,46.75778885770117,10.616558575343682,82.89901914005867,3.547569444444207
270,23.381072519842157,-12.760157762515334,59.52230280219965,23.302777777778374
271,16.118056448220784,-20.023173834136706,52.259286730578275,14.948958333333394
272,30.62059605866134,-5.520634223696149,66.76182634101883,3.0285446518751087
273,62.687734482211255,26.546504199853764,98.82896476456875,5.470688474028066
274,61.52175178083327,25.38052149847578,97.66298206319075,7.325274792569871
275,50.71663379218627,14.575403509828782,86.85786407454376,28.01111111111095
276,39.74201122745522,3.600780945097732,75.8832415098127,136.7717013888887
277,35.91391758111654,-0.2273127012409475,72.05514786347403,43.74259259236078
278,72.1281784299756,35.986948147618115,108.2694087123331,11.078414351388574
279,45.32102828572205,9.17979800336456,81.46225856807953,94.3690737513889
280,16.90089970516536,-19.24033057719213,53.042129987522856,9.385944696041634
281,17.79512757590428,-18.34610270645321,53.93635785826177,11.358070914999871
282,21.70128878543116,-14.43994149692633,57.84251906778865,13.65382317756962
283,57.169800617728654,21.028570335371164,93.31103090008614,13.176076388889214
284,44.4136959226537,8.272465640296211,80.55492620501118,20.71083333333354
285,32.03894428531772,-4.102285997039772,68.18017456767521,0.9023958333332303
286,59.175833401611214,23.034603119253724,95.31706368396871,4.036078216597161
287,10.3924570040522,-25.74877327830529,46.53368728640969,7.791385233472283
288,18.156185072783114,-17.985045209574377,54.2974153551406,2.10213311034704
289,29.83141304235607,-6.309817240001422,65.97264332471356,2.5064318789582103
290,45.83842329494572,9.69719301258823,81.97965357730321,6.0441981696531
291,18.07698126310929,-18.0642490192482,54.21821154546678,3.1246162263887527
292,16.027789487792646,-20.113440794564845,52.169019770150136,7.176144918958016
293,19.226257009266,-16.91497327309149,55.36748729162349,10.810109619722198
294,19.66946868134209,-16.4717616010154,55.81069896369958,3.0771463221528847
295,33.4752863438906,-2.6659439384668886,69.61651662624809,1.408432205208328
296,35.772468583203676,-0.36876169915381496,71.91369886556117,0.09629230749987983
297,40.11637422968147,3.9751439473239785,76.25760451203897,8.77048640069438
298,24.295847306682305,-11.845382975675186,60.437077589039795,15.480013909374975
299,22.71449776606476,-13.42673251629273,58.85572804842225,1.015190972222399
300,24.78311324580112,-11.358117036556372,60.92434352815861,3.381944445555746
301,25.209845759668976,-10.931384522688514,61.35107604202646,1.2854166677777812
302,35.587547727638274,-0.5536825547192166,71.72877800999576,11.552314814583497
303,20.98756152203936,-15.15366876031813,57.128791804396855,10.699421295833417
304,20.88811142363751,-15.25311885871998,57.029341705995,4.642939814583315
305,19.177586570522706,-16.963643711834784,55.3188168528802,2.2301962347914923
306,19.998488684219332,-16.14274159813816,56.13971896657682,2.0485203529167393
307,24.888681167804762,-11.252549114552728,61.02991145016225,0.6546591098608587
308,20.643808233959867,-15.497422048397624,56.78503851631736,0.2131790972221097
309,19.54811052225256,-16.59311976010493,55.689340804610055,5.055719372638805
310,21.837958157152702,-14.303272125204789,57.979188439510196,1.539433760416614
311,22.77551844686971,-13.36571183548778,58.9167487292272,0.8634259259724786
312,23.864550505862194,-12.276679776495296,60.00578078821968,2.790179398124792
313,21.607825987269756,-14.533404295087735,57.749056269627246,0.214502314583342
314,68.83009807839483,32.688867796037336,104.97132836075232,7.143616898403025
315,9.184827325732853,-26.956402956624636,45.326057608090345,4.580439814791362
316,66.1204278780686,29.979197595711106,102.2616581604261,1.126483496319679
317,13.768285138084632,-22.372945144272858,49.90951542044212,0.4371394461113596
318,30.61287492786287,-5.528355354494622,66.75410521022036,3.5388521522916108
319,20.08497563338343,-16.05625464897406,56.22620591574092,10.693547453472092
320,31.717953026986862,-4.423277255370628,67.85918330934436,0.42540195374976975
321,19.22131288887873,-16.91991739347876,55.362543171236226,9.548744703611192
322,18.91476922026099,-17.2264610620965,55.05599950261848,6.113978343124927
323,23.249545982399916,-12.891684299957575,59.390776264757406,1.636006943472239
324,21.496122618047828,-14.645107664309663,57.63735290040532,11.616508695346965
325,20.777922151419006,-15.363308130938485,56.919152433776496,2.985447947221701
326,23.322357677239417,-12.818872605118074,59.46358795959691,20.71491491527786
327,42.28195451794956,6.140724235592067,78.42318480030704,0.14451449708326436
328,59.535508775968495,23.394278493611004,95.67673905832598,0.007989441319750767
329,50.10894350866215,13.96771322630466,86.25017379101965,0.11556701666677327
330,37.108306235786294,0.9670759534288038,73.24953651814378,1.3231096352083114
331,21.354309871982974,-14.786920410374517,57.49554015434046,21.07931218124986
332,22.943851563376025,-13.197378718981465,59.08508184573351,14.30381944444457
333,19.402962337084034,-16.738267945273456,55.544192619441525,1.7374999999997272
334,53.32631550749103,17.18508522513354,89.46754578984851,13.730555555555384
335,38.400728971354496,2.259498688997006,74.54195925371198,15.082291666875108
336,11.776158361699164,-24.365071920658327,47.91738864405666,4.045851608611429
337,33.97604003915309,-2.1651902432043997,70.11727032151057,7.62711988347246
338,23.857866626903707,-12.283363655453783,59.9990969092612,3.4780348860415415
339,27.61991844334581,-8.52131183901168,63.7611487257033,5.322078544513943
340,16.925891334203058,-19.215338948154432,53.06712161656055,19.77889128326342
341,25.61852515731725,-10.52270512504024,61.75975543967474,26.201041666666242
342,26.541255688950038,-9.599974593407453,62.68248597130753,5.9218095811809235
343,38.078144781294014,1.936914498936524,74.21937506365151,12.837021939930764
344,11.951072546820178,-24.190157735537312,48.09230282917767,5.878537641250432
345,37.92719607197958,1.7859657896220895,74.06842635433708,13.509606481249648
346,18.00460685320695,-18.13662342915054,54.14583713556444,27.635155131736155
347,34.55615815242764,-1.5850721299298485,70.69738843478513,5.665680632916747
348,23.89534958924435,-12.24588069311314,60.036579871601845,23.472444029860753
349,22.709475013624818,-13.431755268732672,58.85070529598231,6.335804649721922
350,24.213972458840676,-11.927257823516815,60.35520274119817,17.605477110972515
351,44.89973365488892,8.758503372531429,81.0409639372464,19.83579772027815
352,44.05995972525476,7.918729442897266,80.20119000761224,5.838313465416377
353,20.03574624554033,-16.10548403681716,56.17697652789782,78.86416076194428
354,21.600521954337697,-14.540708328019793,57.74175223669519,75.73338622965298
355,23.562494836782598,-12.578735445574893,59.70372511914009,54.03028507083354
356,29.566148289217764,-6.575081993139726,65.70737857157525,35.138475868055366
357,17.513920095765034,-18.627310186592457,53.65515037812253,59.268796296527626
358,29.775430281492095,-6.365800000865395,65.91666056384959,8.08433723541657
359,47.32392365770511,11.182693375347618,83.4651539400626,26.369803337500116
360,37.008839127266114,0.8676088449086237,73.1500694096236,16.480812825694557
361,11.48139330905677,-24.65983697330072,47.62262359141426,64.60965836368041
362,24.633532502206577,-11.507697780150913,60.77476278456407,25.66436574076397
363,24.234095710964855,-11.907134571392636,60.37532599332235,3.745340781458708
364,23.322662826172603,-12.818567456184887,59.463893108530094,28.482276771111174
365,31.424601350082767,-4.716628932274723,67.56583163244025,20.502025966458177
366,54.70857962074648,18.567349338388986,90.84980990310396,5.039305555277679
367,15.999471994222423,-20.141758288135065,52.140702276579916,5.502926066458031
368,43.16431715758151,7.023086875224017,79.305547439939,9.176454068403245
369,44.37256420996603,8.231333927608539,80.51379449232351,3.3780305334723835
370,48.876420137728694,12.735189855371203,85.01765042008618,20.827343329860923
371,35.22870189159458,-0.9125283907629083,71.36993217395207,20.52939235951385
372,26.18460723076066,-9.956623051596832,62.325837513118145,17.682940617569102
373,18.94819762718611,-17.19303265517138,55.0894279095436,18.095051573610817
374,18.885872570463544,-17.255357711893947,55.02710285282103,21.98964018541642
375,24.667404298089732,-11.473825984267759,60.80863458044722,26.647983537500068
376,20.27267199079802,-15.86855829155947,56.413902273155514,30.563037493055162
377,25.27430335509424,-10.86692692726325,61.41553363745173,5.775404727083696
378,34.233155812383956,-1.9080744699735348,70.37438609474145,76.8690125506946
379,22.709651338187523,-13.431578944169967,58.85088162054501,13.167388914375124
380,28.688998036326037,-7.452232246031453,64.83022831868352,43.059393601180545
381,34.490039652987114,-1.651190629370376,70.6312699353446,13.464334490972306
382,21.366416547782514,-14.774813734574977,57.507646830140004,48.66161169027782
383,13.010224478869354,-23.131005803488137,49.151454761226844,17.421597222014043
384,17.075623053077543,-19.065607229279948,53.21685333543503,4.1720530634027
385,24.746285487975523,-11.394944794381967,60.88751577033301,17.562094270138914
386,18.938438016045758,-17.202792266311732,55.07966829840325,18.86678113402786
387,17.15194341787211,-18.98928686448538,53.2931737002296,9.185840201388828
388,22.14684625693716,-13.99438402542033,58.28807653929465,21.11963140972216
389,17.417358401067112,-18.72387188129038,53.5585886834246,13.14868055555553
390,22.829423590057875,-13.311806692299616,58.97065387241537,5.004791666666506
391,22.850289164302655,-13.290941118054835,58.99151944666015,12.36159187986118
392,14.467965813373265,-21.673264468984225,50.60919609573075,1.8211370381945926
393,19.799566564429544,-16.341663717927947,55.94079684678704,15.518273792360787
394,20.442009239066273,-15.699221043291217,56.583239521423764,31.925125822221844
395,22.047932559574377,-14.093297722783113,58.18916284193187,6.257608659722337
